Date,CPI-U,Month,Year,Item,Region
4/1/1997,191.2,Apr,1997,Services,NY Metro
5/1/1997,191.1,May,1997,Services,NY Metro
6/1/1997,192.4,Jun,1997,Services,NY Metro
7/1/1997,193.6,Jul,1997,Services,NY Metro
8/1/1997,193.4,Aug,1997,Services,NY Metro
9/1/1997,193.6,Sep,1997,Services,NY Metro
10/1/1997,194.3,Oct,1997,Services,NY Metro
11/1/1997,194,Nov,1997,Services,NY Metro
12/1/1997,194.7,Dec,1997,Services,NY Metro
1/1/1997,190.1,Jan,1997,Services,NY Metro
2/1/1998,196.1,Feb,1998,Services,NY Metro
3/1/1998,196.7,Mar,1998,Services,NY Metro
4/1/1998,196.6,Apr,1998,Services,NY Metro
5/1/1998,196.8,May,1998,Services,NY Metro
6/1/1998,197.8,Jun,1998,Services,NY Metro
7/1/1998,198.6,Jul,1998,Services,NY Metro
8/1/1998,198.9,Aug,1998,Services,NY Metro
9/1/1998,199,Sep,1998,Services,NY Metro
10/1/1998,199.2,Oct,1998,Services,NY Metro
11/1/1998,199.4,Nov,1998,Services,NY Metro
12/1/1998,199.5,Dec,1998,Services,NY Metro
1/1/1998,195.5,Jan,1998,Services,NY Metro
2/1/1999,200.6,Feb,1999,Services,NY Metro
3/1/1999,201,Mar,1999,Services,NY Metro
4/1/1999,200.7,Apr,1999,Services,NY Metro
5/1/1999,200.8,May,1999,Services,NY Metro
6/1/1999,201.8,Jun,1999,Services,NY Metro
7/1/1999,202.5,Jul,1999,Services,NY Metro
8/1/1999,202.7,Aug,1999,Services,NY Metro
9/1/1999,202.7,Sep,1999,Services,NY Metro
10/1/1999,203.2,Oct,1999,Services,NY Metro
11/1/1999,203.7,Nov,1999,Services,NY Metro
12/1/1999,203.8,Dec,1999,Services,NY Metro
1/1/1999,199.8,Jan,1999,Services,NY Metro
2/1/2000,205.7,Feb,2000,Services,NY Metro
3/1/2000,206.5,Mar,2000,Services,NY Metro
4/1/2000,206.3,Apr,2000,Services,NY Metro
5/1/2000,206.2,May,2000,Services,NY Metro
6/1/2000,208.1,Jun,2000,Services,NY Metro
7/1/2000,209.4,Jul,2000,Services,NY Metro
8/1/2000,209.3,Aug,2000,Services,NY Metro
9/1/2000,209.7,Sep,2000,Services,NY Metro
10/1/2000,210,Oct,2000,Services,NY Metro
11/1/2000,211,Nov,2000,Services,NY Metro
12/1/2000,210.9,Dec,2000,Services,NY Metro
1/1/2000,205.2,Jan,2000,Services,NY Metro
2/1/2001,212.7,Feb,2001,Services,NY Metro
3/1/2001,213.9,Mar,2001,Services,NY Metro
4/1/2001,214.4,Apr,2001,Services,NY Metro
5/1/2001,214.7,May,2001,Services,NY Metro
6/1/2001,216.5,Jun,2001,Services,NY Metro
7/1/2001,217.1,Jul,2001,Services,NY Metro
8/1/2001,217.7,Aug,2001,Services,NY Metro
9/1/2001,217.2,Sep,2001,Services,NY Metro
10/1/2001,217.4,Oct,2001,Services,NY Metro
11/1/2001,218.3,Nov,2001,Services,NY Metro
12/1/2001,218.9,Dec,2001,Services,NY Metro
1/1/2001,212.3,Jan,2001,Services,NY Metro
2/1/2002,222.5,Feb,2002,Services,NY Metro
3/1/2002,223.8,Mar,2002,Services,NY Metro
4/1/2002,224,Apr,2002,Services,NY Metro
5/1/2002,223.8,May,2002,Services,NY Metro
6/1/2002,225,Jun,2002,Services,NY Metro
7/1/2002,226,Jul,2002,Services,NY Metro
8/1/2002,227.2,Aug,2002,Services,NY Metro
9/1/2002,226.5,Sep,2002,Services,NY Metro
10/1/2002,227.6,Oct,2002,Services,NY Metro
11/1/2002,227.1,Nov,2002,Services,NY Metro
12/1/2002,227,Dec,2002,Services,NY Metro
1/1/2002,221.1,Jan,2002,Services,NY Metro
2/1/2003,230.6,Feb,2003,Services,NY Metro
3/1/2003,232.2,Mar,2003,Services,NY Metro
4/1/2003,232,Apr,2003,Services,NY Metro
5/1/2003,233.7,May,2003,Services,NY Metro
6/1/2003,234.5,Jun,2003,Services,NY Metro
7/1/2003,235.3,Jul,2003,Services,NY Metro
8/1/2003,236.8,Aug,2003,Services,NY Metro
9/1/2003,235.7,Sep,2003,Services,NY Metro
10/1/2003,237,Oct,2003,Services,NY Metro
11/1/2003,236.7,Nov,2003,Services,NY Metro
12/1/2003,236.9,Dec,2003,Services,NY Metro
1/1/2003,230.1,Jan,2003,Services,NY Metro
2/1/2004,239.1,Feb,2004,Services,NY Metro
3/1/2004,241.1,Mar,2004,Services,NY Metro
4/1/2004,242.7,Apr,2004,Services,NY Metro
5/1/2004,242.5,May,2004,Services,NY Metro
6/1/2004,244.9,Jun,2004,Services,NY Metro
7/1/2004,245.2,Jul,2004,Services,NY Metro
8/1/2004,245.3,Aug,2004,Services,NY Metro
9/1/2004,245,Sep,2004,Services,NY Metro
10/1/2004,245.8,Oct,2004,Services,NY Metro
